title,seafood,salad,cream_based,asian,baking_goods,meat,italian,mexican
Jims Salmon Patties,0.3175076544284821,0.1990423798561096,0.0,0.2488492876291275,0.0,0.2006953954696656,0.0,0.0
Pumpkin Muffins With Streusel Topping ,0.0,0.0,0.0,0.1384560763835907,0.8235634565353394,0.0,0.0,0.0
Peanut Butter Banana Muffins,0.0,0.0,0.0,0.1859239935874939,0.7632216811180115,0.0,0.0,0.0
Slow Cooker Creamy Potato Soup,0.0,0.0,0.9351669549942015,0.0,0.0,0.0,0.0,0.0
Quick Oatmeal Pancakes ,0.01020493358373642,0.010204233229160307,0.010205484926700592,0.01020448561757803,0.9285681247711182,0.010204345919191836,0.01020420528948307,0.0102041345089674
Quick Bean And Turkey Italian Meatballs,0.23401404917240146,0.01020478457212448,0.01020690146833658,0.01020694151520729,0.010206243954598905,0.010205294005572796,0.5320494771003723,0.18290631473064425
Pumpkin Oatmeal Chocolate Chip Cookies,0.012821360491216184,0.012821057811379431,0.012821586802601814,0.012821047566831112,0.9102511405944824,0.01282141637057066,0.012821240350604056,0.012821128591895105
Salmon Croquette Burgers,0.0,0.2883244454860687,0.0,0.6608102917671204,0.0,0.0,0.0,0.0
Maple Roasted Brussels Sprouts With Bacon,0.026321984827518463,0.02631683088839054,0.02631764300167561,0.026319002732634544,0.026315854862332344,0.026320036500692368,0.8157628774642944,0.026325790211558345
Creamy Mushroom Soup,0.9351750016212464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slow Cooker Cinnamon Apple Steel Cut Oats,0.011365829035639765,0.01136638782918453,0.011366484686732292,0.011366697028279305,0.920435905456543,0.01136647816747427,0.011365825310349464,0.011366412974894049
Moms Nova Scotia Seafood Chowder,0.8230311870574951,0.13898661732673645,0.0,0.0,0.0,0.0,0.0,0.0
Black Bean Avocado Salsa,0.0,0.0,0.0,0.0,0.0,0.2354806065559387,0.0,0.7176347374916077
Buttermilk Oatmeal Muffins,0.01470779627561569,0.014706458896398544,0.014708081260323524,0.014706510119140146,0.8970507979393005,0.014707031659781931,0.014706797897815703,0.014706559479236603
Parchment Baked Salmon,0.2840258479118347,0.01470920629799366,0.014712574891746044,0.01470963563770056,0.014710246585309504,0.014710122719407082,0.6277099251747131,0.01471240632236004
Baked Hawaiian Sandwiches,0.0,0.0,0.4656836688518524,0.0,0.4787400662899017,0.0,0.0,0.0
Sweet Potato Chili,0.0,0.2620210945606232,0.0,0.0,0.0,0.0,0.0,0.6910937428474426
Northern Italian Beef Stew,0.18111567199230194,0.17672550678253174,0.0,0.0,0.0,0.1929417997598648,0.4267407059669495,0.0
Simple Salmon With Balsamic Sauce ,0.010208860971033571,0.010206100530922413,0.010205700062215328,0.5856008529663086,0.010209804400801659,0.010208009742200376,0.35315433144569397,0.010206399485468864
Fresh Mushroom Rice Pilaf ,0.6006695032119751,0.010204876773059368,0.010207915678620337,0.010206709615886213,0.010205626487731934,0.010206462815403938,0.010206032544374466,0.3380928933620453
Cheesy Amish Breakfast Casserole,0.0,0.1287112534046173,0.8244070410728455,0.0,0.0,0.0,0.0,0.0
Insanely Easy Vegetarian Chili,0.0,0.0,0.0,0.0,0.0,0.0,0.16176751255989075,0.7976818084716797
Meatless Stuffed Peppers,0.0,0.0,0.0,0.4760377705097199,0.0424945168197155,0.17425675690174106,0.0,0.2910756766796112
Sweet Potato Breakfast Casserole,0.0,0.17125484347343445,0.7852491736412048,0.0,0.0,0.0,0.0,0.0
Black Bean Chili,0.1276395469903946,0.0,0.0,0.0,0.0,0.0,0.0,0.8366380333900452
Kale And Quinoa Salad,0.4946982860565186,0.0,0.0,0.0,0.0,0.0,0.18803507089614868,0.2781952023506165
Easy Herb Rice,0.014716102741658688,0.014706921763718128,0.01470786239951849,0.014711013063788412,0.014707056805491447,0.8970323204994202,0.014707839116454124,0.014710839837789537
Creamy Potato Leek Soup Ii,0.026324953883886337,0.026329031214118004,0.8157616853713989,0.026316005736589432,0.026315994560718536,0.026315981522202492,0.02631598524749279,0.02632036618888378
Marias Mexican Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351691603660583
Best Baked French Fries,0.020839227363467216,0.4858163893222809,0.02083701454102993,0.020834265276789662,0.020833894610404968,0.02083767578005791,0.38916173577308655,0.02083982713520527
Pumpkin Puree,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
Baked Salmon Steak,0.5721622705459595,0.0,0.0,0.0,0.0,0.0,0.38435229659080505,0.0
Baked Mushrooms,0.6711580753326416,0.010205000638961792,0.010207231156527996,0.010205682367086407,0.010205968283116816,0.01020674966275692,0.2676043510437012,0.010206948034465313
Zippy And Tangy Turkey Rice Soup,0.38452282547950745,0.0,0.0,0.0,0.0,0.0,0.0,0.5774973630905151
Simple Spanish Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351688623428344
Authentic New Orleans Red Beans And Rice,0.0,0.0,0.0,0.0,0.0,0.8109696507453918,0.0,0.15104855597019196
Herbed Slow Cooker Turkey Breast,0.4197745621204376,0.0,0.19825805723667145,0.339585542678833,0.0,0.0,0.0,0.0
Slow Cooker Herbed Turkey Breast,0.9351702928543092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Slow Cooker Boneless Turkey Breast,0.6193723082542419,0.012822476215660572,0.3036826848983765,0.01282360777258873,0.012823121622204779,0.012824523262679577,0.012826455757021904,0.012824816629290579
Glazed Carrots,0.02083788625895977,0.02083505503833294,0.02083667740225792,0.020836040377616882,0.8541469573974609,0.020835991948843002,0.02083563804626465,0.02083568274974823
Sweet Potato And Black Bean Chili,0.0,0.0,0.19069941341876984,0.0,0.10367286950349808,0.0,0.0,0.6815814375877379
Simple Roasted Butternut Squash,0.020839080214500427,0.02083476632833481,0.020835591480135918,0.02083553932607174,0.02083522267639637,0.02083730511367321,0.8541434407234192,0.020839037373662
Awesome Rice Pilaf,0.35196107625961304,0.20678149163722992,0.0,0.0,0.0,0.2837385237216949,0.0,0.13504280149936676
Faken Veggie Bacon,0.01724468357861042,0.017244864255189896,0.017245277762413025,0.8792780041694641,0.017244381830096245,0.01724919117987156,0.0172447357326746,0.01724883355200291
Perfect Crab Stuffed Mushrooms,0.4001808762550354,0.0,0.556334912776947,0.0,0.0,0.0,0.0,0.0
Suzys Mashed Red Potatoes,0.012823617085814476,0.012823454104363918,0.9102415442466736,0.012821030803024769,0.012823027558624744,0.012822451069951056,0.012822352349758148,0.012822512537240982
Spaghetti Pie Iii,0.0,0.0,0.7667049169540405,0.0,0.0,0.1824364960193634,0.0,0.0
Baked Shrimp Scampi,0.4861118793487549,0.011363832280039787,0.011365219950675964,0.2549628913402557,0.011365008540451528,0.011364777572453022,0.20210184156894684,0.011364605277776718
October Oatmeal Pumpkin Muffins,0.0,0.0,0.0,0.0,0.9351812601089478,0.0,0.0,0.0
Grilled Salmon With Dill Sauce,0.012826136313378813,0.396875262260437,0.012820805422961712,0.5261821150779724,0.012827658094465729,0.012824065051972866,0.012822015210986136,0.012821948155760763
Turkey Breakfast Sausage,0.8541504144668579,0.020834704861044884,0.02083530090749264,0.02083398029208184,0.02083496190607548,0.020837539806962013,0.020836610347032547,0.02083650417625904
Chef Johns Make Ahead Turkey Gravy,0.6217654347419739,0.0,0.0,0.0,0.0,0.0,0.0,0.3402501046657562
Kale Quinoa And Avocado Salad With Lemon Dijon Vinaigrette,0.38876616954803467,0.0,0.0,0.0,0.0,0.0,0.5603747963905334,0.0
Rosemary Roasted Butternut Squash,0.4294105470180512,0.017242450267076492,0.017242923378944397,0.017243389040231705,0.017242690548300743,0.017244717106223106,0.4671275317668915,0.01724574714899063
Vegetarian Jambalaya,0.3582955300807953,0.0,0.0,0.0,0.0,0.12088838964700699,0.0,0.4942085444927216
Buttery Garlic Green Beans,0.6196343302726746,0.01724229007959366,0.017243973910808563,0.01724180392920971,0.0172441266477108,0.017243558540940285,0.017243480309844017,0.27690643072128296
Thanksgiving Any Day Rollups,0.01136786863207817,0.011366124264895916,0.6958386898040771,0.011365748010575771,0.23595914244651794,0.011367147788405418,0.011366917751729487,0.011368398554623129
Leftover Turkey Casserole,0.0,0.0,0.8641657829284668,0.0,0.0,0.0,0.0,0.0923517718911171
Slow Cooker Vegetarian Minestrone,0.15231284499168396,0.0,0.0,0.0,0.0,0.0,0.32453179359436035,0.4869192838668823
Easy Beginners Turkey With Stuffing,0.4170467853546143,0.010206999257206915,0.010206961072981358,0.5217128992080688,0.010205867700278759,0.01020672172307968,0.010206314735114573,0.010207438841462135
Delicious Almond Rice Pilaf,0.01470874808728695,0.014708034694194794,0.014708317816257475,0.2381515353918076,0.014707051217556,0.6735960841178894,0.014709184877574444,0.014711008407175541
Healthy Banana Chocolate Chip Oat Muffins,0.011363989673554896,0.1227293536067009,0.011364723555743694,0.011364366859197615,0.8090838789939879,0.011364327743649484,0.01136462204158306,0.011364663019776344
Venison Stroganoff,0.0,0.0,0.9351744055747986,0.0,0.0,0.0,0.0,0.0
Slow Cooker Venison Sloppy Joes,0.014709641225636004,0.014707711525261404,0.014707325957715513,0.014707460068166256,0.014711594209074976,0.8970401287078857,0.01470848359167576,0.014707633294165134
Easy Venison Meatloaf,0.01136580854654312,0.011365807615220548,0.011367094703018664,0.01136663556098938,0.15809690952301025,0.7737053036689758,0.011366233229637146,0.011366219259798528
Tater Tot Hot Dish Ii,0.0,0.0,0.949265956878662,0.0,0.0,0.0,0.0,0.0
Chef Johns Twice Baked Potatoes,0.37674733996391296,0.0,0.585265040397644,0.0,0.0,0.0,0.0,0.0
Garlic Mashed Cauliflower,0.01724715530872345,0.01724470779299736,0.017244910821318626,0.017243603244423866,0.01724343560636044,0.017244692891836166,0.8792852759361267,0.017246179282665253
Tasty Spicy Rice Pilaf,0.012825396843254566,0.012821798212826252,0.5286020636558533,0.012823033146560192,0.012822791002690792,0.012823867611587048,0.01282346248626709,0.3944575786590576
Spanish Brown Rice,0.026320746168494225,0.026316288858652115,0.026317693293094642,0.026320379227399826,0.026318829506635662,0.026323352009058,0.026323243975639343,0.8157594799995422
Hearty Barley Turkey Soup,0.4862063229084015,0.2814205884933472,0.181345134973526,0.010205096565186977,0.0102041931822896,0.010206413455307484,0.010205456055700779,0.01020678039640188
Country Sunday Breakfast Casserole,0.0,0.0,0.9351743459701538,0.0,0.0,0.0,0.0,0.0
Asian Turkey Burgers,0.0,0.0,0.0,0.4995256662368774,0.0,0.44961640238761896,0.0,0.0
San Francisco Pork Chops,0.0,0.0,0.0,0.4840996563434601,0.0,0.4603248536586762,0.0,0.0
Sweet Jalapeno Cornbread,0.0113662201911211,0.011364671401679516,0.011366080492734907,0.011364572681486608,0.6713616847991943,0.011366129852831364,0.011366080492734907,0.2604445517063141
Chef Johns Beef Goulash,0.21703457832336426,0.0,0.0,0.0,0.0,0.0,0.25642794370651245,0.5012790560722351
Pinto Beans With Mexican Style Seasonings,0.014708257280290129,0.01470701675862074,0.014707650989294054,0.01470686960965395,0.014706893824040891,0.014708538539707659,0.01470846217125654,0.8970463275909424
Salmon Patties With Dill Sauce,0.7010798454284668,0.0,0.2609321177005768,0.0,0.0,0.0,0.0,0.0
Just Like Wendysr Chili,0.0,0.0,0.0,0.0,0.0,0.3564310967922211,0.0,0.6030228137969971
Sloppy Does,0.035724282264709466,0.4372557699680328,0.035719987004995346,0.03572053462266922,0.34841567277908325,0.035726867616176605,0.03571739792823792,0.03571946546435356
Skillet Corn Bread,0.010206304490566255,0.01020455826073885,0.010205606929957868,0.23330393433570865,0.7054615020751953,0.01020521204918623,0.010206485167145727,0.010206397622823715
Bacon Wrapped Venison Tenderloin With Garlic Cream Sauce,0.0,0.0,0.4483214020729065,0.0,0.0,0.1776714026927948,0.3277011811733246,0.0
No Bake Chocolate Peanut Butter Cookies,0.02632216177880764,0.02632008120417595,0.026323474943637848,0.026319928467273712,0.815757155418396,0.026319099590182304,0.02631904184818268,0.02631901390850544
Leslies Ham Lentil Soup,0.020839458331465718,0.02084291540086269,0.02084175311028957,0.020837241783738136,0.02083730325102806,0.8541245460510254,0.02083682827651501,0.020839905366301537
Emilys Marinated Venison Steaks,0.0,0.0,0.0,0.0,0.0,0.9526962041854858,0.0,0.0
Vegan Ricotta,0.05556029081344605,0.0555562898516655,0.05555616319179535,0.05555901303887367,0.05555616319179535,0.05555615946650505,0.6110984086990356,0.05555754154920578
Amazing Muffin Cups,0.0,0.0,0.9526926279067992,0.0,0.0,0.0,0.0,0.0
Moms Peach Crisp,0.012822231277823448,0.01282187644392252,0.012821956537663937,0.01282164454460144,0.9102461338043212,0.012822224758565426,0.012821966782212256,0.012821958400309086
Family Favorite Apple Crisp,0.18310898542404166,0.012820864096283913,0.012821845710277556,0.012821008451282978,0.7399629354476929,0.012821400538086893,0.012820636853575706,0.012822375632822514
Del Rios Mexican Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9453024864196776
Sirloin Tips And Mushrooms,0.0128239206969738,0.012821084819734095,0.012821774929761888,0.0128222843632102,0.012821276672184469,0.4870469272136688,0.4360195398330689,0.012823239900171757
No Bake Chocolate Coconut Cookies,0.026316840201616287,0.026316476985812187,0.026319632306694984,0.026316940784454342,0.8157813549041748,0.026316264644265168,0.026316266506910324,0.02631625719368457
Grandmas Ground Beef Casserole,0.0,0.0,0.7404374480247498,0.0,0.0,0.21607452630996704,0.0,0.0
Sauteed Carrots And Leeks,0.7065300941467285,0.017249545082449913,0.017242947593331337,0.01724381186068058,0.18999840319156647,0.017246322706341743,0.01724284328520298,0.01724604330956936
Vegetarian Black Bean Enchiladas,0.0,0.0,0.3867709934711456,0.0,0.0,0.0,0.0,0.5856999754905701
Absolutely The Best Shrimp Scampi,0.9556888937950134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Twice Baked Potato Casserole With Bacon,0.0,0.0,0.9453024864196776,0.0,0.0,0.0,0.0,0.0
No Bake Granola Bars,0.020836008712649345,0.02083704248070717,0.02083550952374935,0.02083830162882805,0.8541449904441833,0.020836370065808296,0.02083573490381241,0.020836003124713898
Turkey Tetrazzini A La Stouffersr,0.5550097823143005,0.0,0.2356295436620713,0.17557138204574585,0.0,0.0,0.0,0.0
Easy Slow Cooker Enchiladas,0.0,0.0,0.3133525252342224,0.0,0.0,0.0,0.0,0.6431646943092346
Lactation Cookies,0.0,0.0,0.10143113136291504,0.0,0.8550845384597778,0.0,0.0,0.0
Bbq Country Style Ribs,0.22737663984298706,0.017242254689335827,0.017242580652236942,0.017243528738617897,0.017242126166820526,0.6691653728485107,0.017243847250938416,0.017243586480617527
Tennessee Meatloaf,0.0,0.0,0.0,0.0,0.13768330216407776,0.8371013402938843,0.0,0.0
Parmesan Roasted Acorn Squash,0.3693551421165466,0.01136421039700508,0.011365878395736216,0.011364517733454704,0.011364278383553028,0.01136497873812914,0.5624556541442871,0.011365405283868313
Wins Shrimp And Spaghetti,0.020845068618655205,0.02083611488342285,0.020836615934968,0.4832985103130341,0.020834775641560558,0.39167171716690063,0.020838262513279915,0.02083897590637207
Mexican Spaghetti Squash Stir Fry,0.014709530398249624,0.014707345515489578,0.014708207920193672,0.014709423296153544,0.014706839807331562,0.15742282569408414,0.7543254494667053,0.014710343442857262
Toscana Soup,0.0,0.0,0.7010868191719055,0.2520223855972289,0.0,0.0,0.0,0.0
Mexican Quinoa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351776242256165
Firehouse Station 2 Healthy Chili,0.0,0.0,0.0,0.0,0.0,0.14201350510120392,0.3394284546375275,0.47618091106414795
Fresh Corn And Zucchini Saute,0.22478637099266047,0.012822498567402365,0.012825156562030315,0.012822153978049757,0.012824920006096365,0.012823127210140228,0.01282539777457714,0.6982703804969788
Josephs Best Easy Bacon Recipe,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
Vegetarian Jamaican Jerk Burrito,0.0,0.0,0.2698990702629089,0.0,0.0,0.0,0.0,0.6745285391807556
Cauliflower Au Gratin ,0.012823969125747679,0.012822176329791546,0.910239577293396,0.012821484357118608,0.012824470177292824,0.012822555378079414,0.012822922319173813,0.012822823598980905
Sarahs Feta Rice Pilaf,0.011368107050657272,0.01136576384305954,0.011369136162102222,0.011366606689989569,0.011365190148353577,0.011366225779056549,0.2916636168956757,0.6401353478431702
Green Rice I,0.014706505462527275,0.01470703259110451,0.8970143795013428,0.0147166782990098,0.014709278009831904,0.01470818743109703,0.0147225521504879,0.01471538655459881
Super Easy Hummus,0.4555068910121918,0.01282087154686451,0.012820964679121971,0.012822718359529972,0.012821195647120476,0.012821510434150696,0.012824766337871552,0.4675610363483429
Susies Stuffies,0.2307962775230408,0.0,0.0,0.0,0.0,0.0,0.7312196493148804,0.0
Banana Oat Muffins With Sour Cream,0.0,0.0,0.189167320728302,0.0,0.7599837183952332,0.0,0.0,0.0
Easy Spanish Rice,0.01136520318686962,0.01136510632932186,0.011364871636033058,0.01136556826531887,0.011364271864295006,0.011366009712219238,0.011366747319698334,0.9204422235488892
Creamy After Thanksgiving Turkey Soup,0.920430064201355,0.011369382962584496,0.011367077007889748,0.011365636251866816,0.011368220672011377,0.011366504244506359,0.01136592123657465,0.011367213912308216
Fondant Potatoes,0.8553435206413269,0.10666807740926744,0.0,0.0,0.0,0.0,0.0,0.0
Utokias Ginger Shrimp And Broccoli With Garlic,0.017244154587388042,0.017241500318050385,0.017241474241018295,0.8793014883995056,0.017241479828953743,0.01724444329738617,0.017242973670363426,0.017242465168237686
Fantastic Black Bean Chili,0.012823484838008879,0.012821299955248831,0.0128214368596673,0.01282626111060381,0.01282067596912384,0.01282451581209898,0.5350551009178162,0.3880072832107544
Oven Roasted Parmesan Potatoes,0.010206389240920544,0.010207074694335459,0.5060290694236755,0.4327313899993897,0.010204210877418518,0.01020597480237484,0.010208679363131523,0.010207189247012138
Low Carb Yellow Squash Casserole,0.0,0.0,0.28454771637916565,0.0,0.2950568497180939,0.0,0.3813223838806152,0.0
Low Carb Zucchini Pasta,0.01724625751376152,0.01724245212972164,0.017243139445781708,0.01724422536790371,0.017243873327970505,0.0172449741512537,0.017247946932911873,0.8792871236801147
The Best Smoked Salmon Spread,0.5619611740112305,0.0,0.0,0.0,0.0,0.3945492208003998,0.0,0.0
Bacon Wrapped Jalapeno Poppers,0.020839566364884377,0.020839368924498558,0.29885077476501465,0.02083804830908776,0.02083795145154,0.020839694887399673,0.02083958499133587,0.5761150121688843
Elk Steak Marinade,0.4181694090366364,0.01282113790512085,0.012821382842957972,0.0128234438598156,0.012820657342672348,0.5048971772193909,0.012823250144720078,0.012823537923395634
Best Damn Chili,0.0,0.0,0.10838893055915833,0.0,0.0,0.3891417682170868,0.0,0.4830836057662964
Roasted Cauliflower,0.8792943358421326,0.017246482893824574,0.017243508249521255,0.017241837456822395,0.017243530601263046,0.017243415117263794,0.017243333160877228,0.01724354550242424
Lemon Panko Crusted Salmon,0.5288878083229065,0.01136389933526516,0.011365115642547607,0.4029243588447571,0.011364895850419998,0.011364484205842018,0.011365070007741451,0.011364353820681572
Sweet Bell Pepper Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.7277836203575134,0.2342301607131958
Oven Baked Rice,0.02632728964090348,0.02631860226392746,0.02632342092692852,0.02631950005888939,0.4442219138145447,0.3978445529937744,0.026325389742851257,0.02631932869553566
Kickin Rice,0.01282393094152212,0.01282104291021824,0.012821957468986513,0.012823925353586674,0.012820838019251823,0.012822258286178112,0.012822100892663002,0.9102439880371094
Mauigirls Smoked Salmon Stuffed Pea Pods,0.5477744936943054,0.011369673535227777,0.38402312994003296,0.011367058381438257,0.011365287005901337,0.011366202495992184,0.011367077007889748,0.011367034167051315
Easy Quiche,0.0,0.0,0.9351763725280762,0.0,0.0,0.0,0.0,0.0
Mexican Quesadilla Casserole,0.0,0.0,0.2421726584434509,0.0,0.0,0.10834894329309464,0.0,0.6104071736335754
Tempeh Meatballs,0.011365856043994428,0.011365450918674469,0.011367802508175371,0.011368316598236559,0.011367136612534523,0.011366150341928005,0.9204326272010804,0.01136661134660244
Elenas Yellow Rice,0.0,0.0,0.0,0.5219380259513855,0.0,0.4311733841896057,0.0,0.0
Randys Slow Cooker Ravioli Lasagna,0.011365127749741077,0.011363880708813669,0.01136567909270525,0.011365807615220548,0.011363715864717959,0.011368437670171259,0.9204422235488892,0.011365124024450779
Beef And Guinnessr Stew,0.13947191834449768,0.10066279768943788,0.0,0.0,0.0,0.7317689657211304,0.0,0.0
Thanksgiving Leftovers Casserole,0.01282209064811468,0.4728652834892273,0.19162890315055847,0.012821811251342295,0.01282165851444006,0.012821893207728864,0.012823747470974922,0.27139461040496826
Chef Johns Sweet Potato Casserole ,0.0,0.2857673168182373,0.0,0.0,0.6805203557014465,0.0,0.0,0.0
Fast And Easy Creamed Spinach,0.5888863801956177,0.0,0.0,0.0,0.0,0.0,0.36422646045684814,0.0
Paleo Chili,0.0,0.0,0.0,0.12614865601062775,0.0,0.8269632458686829,0.0,0.0
Baked Vegetable Rice Pilaf,0.011367610655725002,0.16515809297561646,0.5319231152534485,0.011364680714905262,0.011363830417394638,0.01136466395109892,0.011364631354808807,0.2460934072732925
Worlds Best Honey Garlic Pork Chops,0.0208352692425251,0.02083350345492363,0.020834190770983696,0.02083978429436684,0.020833473652601242,0.8541527390480042,0.0208359956741333,0.020835096016526226
Copycat Bang Bang Shrimpr,0.010205584578216076,0.010205138474702835,0.010204937309026718,0.9285598993301392,0.01020431611686945,0.010208037681877613,0.01020543836057186,0.010206596925854685
Tempeh Tacos,0.014709502458572388,0.014707461930811403,0.014707746915519238,0.014709224924445152,0.014706793241202831,0.014707914553582668,0.014711199328303337,0.8970401883125305
Chef Johns Duck Sausage And Shrimp Gumbo,0.4849593043327332,0.0,0.0,0.0,0.0,0.4898216724395752,0.0,0.0
Super Easy Pulled Pork Sandwiches,0.0,0.0,0.0,0.0,0.0,0.9351739883422852,0.0,0.0
Strawberry Oatmeal Breakfast Smoothie,0.017241867259144783,0.017242031171917915,0.017242837697267532,0.19947434961795807,0.6970700025558472,0.01724500954151154,0.017241956666111946,0.017241889610886574
Skillet Braised Brussels Sprouts,0.3435055315494537,0.011366729624569416,0.18858163058757785,0.01136486791074276,0.011365379206836224,0.011368121020495892,0.4110817015171051,0.01136603020131588
Slow Cooker Turkey And Dumplings,0.0,0.2815779447555542,0.6749297380447388,0.0,0.0,0.0,0.0,0.0
Chef Johns Creamy Mushroom Soup,0.949265480041504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Kids Favorite Pork Chops,0.02083464525640011,0.02083464898169041,0.02083559706807136,0.020835891366004944,0.020833661779761314,0.8541550636291504,0.02083488740026951,0.02083560824394226
Slow Cooked German Short Ribs,0.0,0.0,0.0,0.0,0.23974648118019104,0.5922390818595886,0.13636139035224915,0.0
Slow Cooker Pepper Steak,0.0,0.0,0.0,0.0,0.0,0.9556894898414612,0.0,0.0
Lowcountry Shrimp And Cheese Grits,0.5444993376731873,0.0,0.0,0.0,0.0,0.0,0.4086161553859711,0.0
Crawfish Chowder,0.0,0.0,0.9583250284194946,0.0,0.0,0.0,0.0,0.0
Easy Authentic Mexican Rice,0.03571447730064392,0.03571455180644989,0.035714518278837204,0.03571764752268791,0.03571448102593422,0.7499614357948303,0.0357285812497139,0.03573430329561233
Turkey Salisbury Steak,0.0,0.0,0.5690105557441711,0.29308032989501953,0.0,0.0,0.1062549278140068,0.0
Turkey Dumplings,0.017249200493097302,0.017245996743440628,0.5485537648200989,0.017244309186935425,0.34796038269996643,0.0172494575381279,0.017247026786208153,0.01724986359477043
Andies Stuffed Mushrooms,0.01020592264831066,0.010204624384641649,0.5835047960281372,0.20423559844493866,0.010205971077084541,0.010205131024122238,0.16123268008232114,0.010205301456153393
Kays Spaghetti And Lasagna Sauce,0.010205996222794056,0.010204841382801531,0.010205394588410854,0.010204949416220188,0.010205866768956184,0.9285591244697572,0.010206641629338264,0.0102072199806571
Slow Cooker 3 Bean Chili,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9406654238700868
Garlic Lemon Butter Salmon,0.8792940378189087,0.017241761088371273,0.017243843525648117,0.01724405027925968,0.01724618673324585,0.017243964597582817,0.017241936177015305,0.017244217917323112
Harvard Beets,0.6110061407089233,0.05556526035070418,0.055569447576999664,0.05555978044867516,0.0555771142244339,0.055573422461748116,0.05557560920715332,0.055573247373104095
Tempeh Delight,0.017245270311832428,0.017242401838302612,0.01724247820675373,0.5289086699485779,0.01724219135940075,0.017243711277842518,0.3676285743713379,0.017246752977371216
Baked Eggplant,0.01724381186068058,0.0172419436275959,0.017242208123207092,0.017242876812815666,0.017241552472114563,0.0172436386346817,0.8792981505393982,0.017245780676603317
Chef Johns Shrimp Etouffee,0.4032032489776611,0.0,0.0,0.0,0.0,0.5704737901687622,0.0,0.0
Sweet And Spicy Salmon With Grapefruit Salsa,0.521654486656189,0.0,0.0,0.0,0.0,0.21938198804855347,0.0,0.2198872417211533
Classic Beef Stroganoff,0.34996315836906433,0.0,0.6197242140769958,0.0,0.0,0.0,0.0,0.0
Chana Masala Savory Indian Chick Peas,0.0,0.0,0.0,0.1389247626066208,0.0,0.0,0.0,0.8102201223373413
Chef Johns Orange Duck,0.9102422595024108,0.01282120868563652,0.01282291766256094,0.012821227312088013,0.012827999889850616,0.01282130554318428,0.012821540236473085,0.012821544893085957
Salmon Twist,0.4971201717853546,0.0102043766528368,0.010204723104834557,0.01020688470453024,0.1301104575395584,0.321738600730896,0.010207794606685637,0.010206970386207105
Fried Cabbage Ii,0.011365287005901337,0.011364614591002464,0.011364874430000782,0.011365066282451151,0.01136632729321718,0.9204428195953368,0.011365325190126896,0.011365649290382862
Pork With Clams,0.5327861905097961,0.0,0.0,0.0,0.0,0.4203284680843353,0.0,0.0
Sweet Coconut Rice,0.035714372992515564,0.03571441024541855,0.03571920841932297,0.035716716200113297,0.7499903440475464,0.035716202110052116,0.035714372992515564,0.035714369267225266
Oven Baked Sweet Potato Fries,0.0,0.25806376338005066,0.0,0.0,0.0,0.0,0.0,0.6863678693771362
Sweet Potato Oranges,0.010205166414380074,0.2237045019865036,0.010205584578216076,0.010204559192061424,0.715066134929657,0.010204693302512169,0.010204565711319448,0.010204797610640526
Imitation Meatloaf,0.0,0.0,0.0,0.17583425343036652,0.0,0.5189983248710632,0.2660932242870331,0.0
Cardamom Maple Salmon,0.5629009008407593,0.014709226787090303,0.01470872201025486,0.014710790477693081,0.014708823524415491,0.014709615148603916,0.014710751362144947,0.3488411605358124
Slow Cooker Mac And Cheese ,0.011365986429154871,0.011364449746906756,0.920441746711731,0.011364534497261049,0.01136739645153284,0.0113651342689991,0.011365510523319244,0.011365179903805256
Silky Strawberry Smoothie,0.03571651130914688,0.03571735695004463,0.035716548562049866,0.03571698069572449,0.7499824166297913,0.035716623067855835,0.03571689873933792,0.03571663424372673
Seitan Fajitas,0.0,0.0,0.0,0.2959372699260712,0.0,0.0,0.0,0.6571779847145081
Smokey Vegetarian Cuban Black Bean Soup,0.0,0.0,0.0,0.0,0.1077323853969574,0.0,0.0,0.8487778306007385
Spam Fries With Spicy Garlic Sriracha Dipping Sauce,0.01020723395049572,0.6225761771202087,0.010205999948084354,0.31618329882621765,0.010206134989857674,0.010206597857177258,0.010207212530076505,0.01020728424191475
Rhubarb Wild Rice Pilaf,0.0,0.0,0.0,0.64740389585495,0.0,0.0,0.305700957775116,0.0
Cindys Yellow Rice,0.012823894619941713,0.012821422889828682,0.012822035700082779,0.012822762131690979,0.012821313925087452,0.012823067605495451,0.012825692072510721,0.9102398157119752
Spicy Spanish Style Rice ,0.4025682806968689,0.01136454101651907,0.011366038583219051,0.011364762671291828,0.011365024372935295,0.52923583984375,0.011366578750312328,0.011368952691555023
Tater Totsr Casserole,0.0,0.0,0.5797931551933289,0.0,0.0,0.38222581148147583,0.0,0.0
